saved_at,period,category,region,predicted_demand,actual_demand,variance,responsible_agent,risk_level,late_delivery_rate,reason,root_cause
2026-09-17T02:10:59.704463+00:00,latest,Cardio Equipment,Oceania,1977,1982,+5 (0.3%),Supplier Agent,Medium,53.6,Late delivery rate 53.6% on Oceania lane,Demand model vs actual gap: +5 units — Cardio Equipment · Oceania
2026-09-17T02:10:59.704463+00:00,latest,Camping & Hiking,Caribbean,667,661,-6 (-0.9%),Supplier Agent,Medium,54.5,Late delivery rate 54.5% on Caribbean lane,Demand model vs actual gap: -6 units — Camping & Hiking · Caribbean
2026-09-17T02:10:59.704463+00:00,latest,Indoor/Outdoor Games,West Asia,1926,1998,+72 (3.7%),Logistics Agent,High,55.5,Late delivery rate 55.5% on West Asia lane,Demand model vs actual gap: +72 units — Indoor/Outdoor Games · West Asia
2026-09-17T02:10:59.704463+00:00,latest,Water Sports,East of USA,653,651,-2 (-0.3%),Logistics Agent,High,56.1,Late delivery rate 56.1% on East of USA lane,Demand model vs actual gap: -2 units — Water Sports · East of USA
2026-09-17T02:10:59.704463+00:00,latest,Indoor/Outdoor Games,US Center,1876,1984,+108 (5.8%),Supplier Agent,Medium,51.8,Late delivery rate 51.8% on US Center lane,Demand model vs actual gap: +108 units — Indoor/Outdoor Games · US Center
2026-09-17T02:10:59.704463+00:00,latest,Cardio Equipment,Caribbean,1858,1886,+28 (1.5%),Logistics Agent,High,56.1,Late delivery rate 56.1% on Caribbean lane,Demand model vs actual gap: +28 units — Cardio Equipment · Caribbean
2026-09-17T02:10:59.704463+00:00,latest,Cardio Equipment,Southern Europe,1843,1867,+24 (1.3%),Supplier Agent,Medium,54.1,Late delivery rate 54.1% on Southern Europe lane,Demand model vs actual gap: +24 units — Cardio Equipment · Southern Europe
2026-09-17T02:10:59.704463+00:00,latest,Fishing,Eastern Asia,628,625,-3 (-0.5%),Supplier Agent,Medium,53.3,Late delivery rate 53.3% on Eastern Asia lane,Demand model vs actual gap: -3 units — Fishing · Eastern Asia
2026-09-17T02:10:59.704463+00:00,latest,Camping & Hiking,West of USA,615,614,-1 (-0.2%),Supplier Agent,Medium,50.2,Late delivery rate 50.2% on West of USA lane,Demand model vs actual gap: -1 units — Camping & Hiking · West of USA
2026-09-17T02:10:59.704463+00:00,latest,Camping & Hiking,Southeast Asia,614,612,-2 (-0.3%),Logistics Agent,High,56.7,Late delivery rate 56.7% on Southeast Asia lane,Demand model vs actual gap: -2 units — Camping & Hiking · Southeast Asia
2026-09-17T02:10:59.704463+00:00,latest,Fishing,US Center,596,595,-1 (-0.2%),Supplier Agent,Medium,53.6,Late delivery rate 53.6% on US Center lane,Demand model vs actual gap: -1 units — Fishing · US Center
2026-09-17T02:10:59.704463+00:00,latest,Fishing,West Asia,594,593,-1 (-0.2%),Logistics Agent,High,56.8,Late delivery rate 56.8% on West Asia lane,Demand model vs actual gap: -1 units — Fishing · West Asia
2026-09-17T02:10:59.704463+00:00,latest,Cleats,South of  USA,1716,1731,+15 (0.9%),Logistics Agent,High,58.2,Late delivery rate 58.2% on South of  USA lane,Demand model vs actual gap: +15 units — Cleats · South of  USA
2026-09-17T02:10:59.704463+00:00,latest,Water Sports,South Asia,585,584,-1 (-0.2%),Logistics Agent,High,61.0,Late delivery rate 61.0% on South Asia lane,Demand model vs actual gap: -1 units — Water Sports · South Asia
2026-09-17T02:10:59.704463+00:00,latest,Camping & Hiking,East of USA,570,568,-2 (-0.4%),Supplier Agent,Medium,54.2,Late delivery rate 54.2% on East of USA lane,Demand model vs actual gap: -2 units — Camping & Hiking · East of USA
2026-09-17T02:10:59.704463+00:00,latest,Cleats,Eastern Europe,1662,1739,+77 (4.6%),Logistics Agent,High,55.1,Late delivery rate 55.1% on Eastern Europe lane,Demand model vs actual gap: +77 units — Cleats · Eastern Europe
2026-09-17T02:10:59.704463+00:00,latest,Cardio Equipment,West of USA,1636,1711,+75 (4.6%),Supplier Agent,Medium,51.9,Late delivery rate 51.9% on West of USA lane,Demand model vs actual gap: +75 units — Cardio Equipment · West of USA
2026-09-17T02:10:59.704463+00:00,latest,Shop By Sport,Southern Europe,1619,1639,+20 (1.2%),Logistics Agent,High,57.0,Late delivery rate 57.0% on Southern Europe lane,Demand model vs actual gap: +20 units — Shop By Sport · Southern Europe
2026-09-17T02:10:59.704463+00:00,latest,Shop By Sport,Oceania,1594,1612,+18 (1.1%),Logistics Agent,High,55.2,Late delivery rate 55.2% on Oceania lane,Demand model vs actual gap: +18 units — Shop By Sport · Oceania
2026-09-17T02:10:59.704463+00:00,latest,Men's Footwear,South of  USA,541,540,-1 (-0.2%),Supplier Agent,Medium,53.1,Late delivery rate 53.1% on South of  USA lane,Demand model vs actual gap: -1 units — Men's Footwear · South of  USA
2026-09-17T02:10:59.704463+00:00,latest,Camping & Hiking,South Asia,541,539,-2 (-0.4%),Logistics Agent,High,58.1,Late delivery rate 58.1% on South Asia lane,Demand model vs actual gap: -2 units — Camping & Hiking · South Asia
2026-09-17T02:10:59.704463+00:00,latest,Shop By Sport,Caribbean,1563,1612,+49 (3.1%),Supplier Agent,Medium,54.9,Late delivery rate 54.9% on Caribbean lane,Demand model vs actual gap: +49 units — Shop By Sport · Caribbean
2026-09-17T02:10:59.704463+00:00,latest,Shop By Sport,Northern Europe,1577,1591,+14 (0.9%),Logistics Agent,High,55.9,Late delivery rate 55.9% on Northern Europe lane,Demand model vs actual gap: +14 units — Shop By Sport · Northern Europe
2026-09-17T02:10:59.704463+00:00,latest,Water Sports,Eastern Asia,536,534,-2 (-0.4%),Logistics Agent,High,55.4,Late delivery rate 55.4% on Eastern Asia lane,Demand model vs actual gap: -2 units — Water Sports · Eastern Asia
2026-09-17T02:10:59.704463+00:00,latest,Water Sports,West Asia,534,533,-1 (-0.2%),Logistics Agent,High,56.5,Late delivery rate 56.5% on West Asia lane,Demand model vs actual gap: -1 units — Water Sports · West Asia
2026-09-17T02:10:59.704463+00:00,latest,Cardio Equipment,Southeast Asia,1562,1627,+65 (4.2%),Logistics Agent,High,56.4,Late delivery rate 56.4% on Southeast Asia lane,Demand model vs actual gap: +65 units — Cardio Equipment · Southeast Asia
2026-09-17T02:10:59.704463+00:00,latest,Cleats,West Africa,1492,1557,+65 (4.4%),Supplier Agent,Medium,52.4,Late delivery rate 52.4% on West Africa lane,Demand model vs actual gap: +65 units — Cleats · West Africa
2026-09-17T02:10:59.704463+00:00,latest,Women's Apparel,South of  USA,1460,1531,+71 (4.9%),Logistics Agent,High,56.4,Late delivery rate 56.4% on South of  USA lane,Demand model vs actual gap: +71 units — Women's Apparel · South of  USA
2026-09-17T02:10:59.704463+00:00,latest,Men's Footwear,Eastern Europe,506,504,-2 (-0.4%),Logistics Agent,High,57.1,Late delivery rate 57.1% on Eastern Europe lane,Demand model vs actual gap: -2 units — Men's Footwear · Eastern Europe
2026-09-17T02:10:59.704463+00:00,latest,Shop By Sport,West of USA,1468,1522,+54 (3.7%),Supplier Agent,Medium,54.2,Late delivery rate 54.2% on West of USA lane,Demand model vs actual gap: +54 units — Shop By Sport · West of USA
2026-09-17T02:10:59.704463+00:00,latest,Cardio Equipment,East of USA,1464,1512,+48 (3.3%),Supplier Agent,Medium,49.5,Late delivery rate 49.5% on East of USA lane,Demand model vs actual gap: +48 units — Cardio Equipment · East of USA
2026-09-17T02:10:59.704463+00:00,latest,Electronics,Central America,1447,1458,+11 (0.8%),Logistics Agent,High,56.3,Late delivery rate 56.3% on Central America lane,Demand model vs actual gap: +11 units — Electronics · Central America
2026-09-17T02:10:59.704463+00:00,latest,Water Sports,US Center,489,488,-1 (-0.2%),Logistics Agent,High,57.2,Late delivery rate 57.2% on US Center lane,Demand model vs actual gap: -1 units — Water Sports · US Center
2026-09-17T02:10:59.704463+00:00,latest,Shop By Sport,Southeast Asia,1413,1412,-1 (-0.1%),Logistics Agent,High,57.1,Late delivery rate 57.1% on Southeast Asia lane,Demand model vs actual gap: -1 units — Shop By Sport · Southeast Asia
2026-09-17T02:10:59.704463+00:00,latest,Women's Apparel,Eastern Europe,1431,1452,+21 (1.5%),Supplier Agent,Medium,54.8,Late delivery rate 54.8% on Eastern Europe lane,Demand model vs actual gap: +21 units — Women's Apparel · Eastern Europe
2026-09-17T02:10:59.704463+00:00,latest,Women's Apparel,West Africa,1415,1423,+8 (0.6%),Supplier Agent,Medium,54.1,Late delivery rate 54.1% on West Africa lane,Demand model vs actual gap: +8 units — Women's Apparel · West Africa
2026-09-17T02:10:59.704463+00:00,latest,Cleats,North Africa,1386,1468,+82 (5.9%),Logistics Agent,High,55.6,Late delivery rate 55.6% on North Africa lane,Demand model vs actual gap: +82 units — Cleats · North Africa
2026-09-17T02:10:59.704463+00:00,latest,Indoor/Outdoor Games,Eastern Europe,1395,1467,+72 (5.2%),Supplier Agent,Medium,53.4,Late delivery rate 53.4% on Eastern Europe lane,Demand model vs actual gap: +72 units — Indoor/Outdoor Games · Eastern Europe
2026-09-17T02:10:59.704463+00:00,latest,Shop By Sport,East of USA,1378,1422,+44 (3.2%),Logistics Agent,High,59.3,Late delivery rate 59.3% on East of USA lane,Demand model vs actual gap: +44 units — Shop By Sport · East of USA
2026-09-17T02:10:59.704463+00:00,latest,Cardio Equipment,South Asia,1390,1396,+6 (0.4%),Logistics Agent,High,55.5,Late delivery rate 55.5% on South Asia lane,Demand model vs actual gap: +6 units — Cardio Equipment · South Asia
2026-09-17T02:10:59.704463+00:00,latest,Camping & Hiking,West Asia,466,466,+0 (0.0%),Supplier Agent,Medium,54.1,Late delivery rate 54.1% on West Asia lane,Demand model vs actual gap: +0 units — Camping & Hiking · West Asia
2026-09-17T02:10:59.704463+00:00,latest,Camping & Hiking,US Center,466,465,-1 (-0.2%),Logistics Agent,High,55.5,Late delivery rate 55.5% on US Center lane,Demand model vs actual gap: -1 units — Camping & Hiking · US Center
2026-09-17T02:10:59.704463+00:00,latest,Men's Footwear,West Africa,459,458,-1 (-0.2%),Supplier Agent,Medium,53.5,Late delivery rate 53.5% on West Africa lane,Demand model vs actual gap: -1 units — Men's Footwear · West Africa
2026-09-17T02:10:59.704463+00:00,latest,Indoor/Outdoor Games,South of  USA,1320,1306,-14 (-1.1%),Logistics Agent,High,57.0,Late delivery rate 57.0% on South of  USA lane,Demand model vs actual gap: -14 units — Indoor/Outdoor Games · South of  USA
2026-09-17T02:10:59.704463+00:00,latest,Shop By Sport,South Asia,1311,1338,+27 (2.1%),Logistics Agent,High,58.3,Late delivery rate 58.3% on South Asia lane,Demand model vs actual gap: +27 units — Shop By Sport · South Asia
2026-09-17T02:10:59.704463+00:00,latest,Camping & Hiking,Eastern Asia,445,443,-2 (-0.4%),Logistics Agent,High,55.3,Late delivery rate 55.3% on Eastern Asia lane,Demand model vs actual gap: -2 units — Camping & Hiking · Eastern Asia
2026-09-17T02:10:59.704463+00:00,latest,Cardio Equipment,Eastern Asia,1271,1299,+28 (2.2%),Logistics Agent,High,55.8,Late delivery rate 55.8% on Eastern Asia lane,Demand model vs actual gap: +28 units — Cardio Equipment · Eastern Asia
2026-09-17T02:10:59.704463+00:00,latest,Men's Footwear,North Africa,428,429,+1 (0.2%),Logistics Agent,High,58.7,Late delivery rate 58.7% on North Africa lane,Demand model vs actual gap: +1 units — Men's Footwear · North Africa
2026-09-17T02:10:59.704463+00:00,latest,Cardio Equipment,West Asia,1251,1253,+2 (0.2%),Logistics Agent,High,57.1,Late delivery rate 57.1% on West Asia lane,Demand model vs actual gap: +2 units — Cardio Equipment · West Asia
2026-09-17T02:10:59.704463+00:00,latest,Indoor/Outdoor Games,West Africa,1213,1269,+56 (4.6%),Supplier Agent,Medium,53.6,Late delivery rate 53.6% on West Africa lane,Demand model vs actual gap: +56 units — Indoor/Outdoor Games · West Africa
2026-09-17T02:10:59.704463+00:00,latest,Shop By Sport,Eastern Asia,1169,1144,-25 (-2.1%),Supplier Agent,Medium,51.3,Late delivery rate 51.3% on Eastern Asia lane,Demand model vs actual gap: -25 units — Shop By Sport · Eastern Asia
2026-09-17T02:10:59.704463+00:00,latest,Fishing,South of  USA,385,384,-1 (-0.3%),Supplier Agent,Medium,54.2,Late delivery rate 54.2% on South of  USA lane,Demand model vs actual gap: -1 units — Fishing · South of  USA
2026-09-17T02:10:59.704463+00:00,latest,Fishing,Eastern Europe,380,379,-1 (-0.3%),Logistics Agent,High,59.6,Late delivery rate 59.6% on Eastern Europe lane,Demand model vs actual gap: -1 units — Fishing · Eastern Europe
2026-09-17T02:10:59.704463+00:00,latest,Cardio Equipment,US Center,1097,1135,+38 (3.5%),Logistics Agent,High,56.6,Late delivery rate 56.6% on US Center lane,Demand model vs actual gap: +38 units — Cardio Equipment · US Center
2026-09-17T02:10:59.704463+00:00,latest,Indoor/Outdoor Games,North Africa,1099,1131,+32 (2.9%),Logistics Agent,High,58.7,Late delivery rate 58.7% on North Africa lane,Demand model vs actual gap: +32 units — Indoor/Outdoor Games · North Africa
2026-09-17T02:10:59.704463+00:00,latest,Fishing,West Africa,376,375,-1 (-0.3%),Supplier Agent,Medium,54.9,Late delivery rate 54.9% on West Africa lane,Demand model vs actual gap: -1 units — Fishing · West Africa
2026-09-17T02:10:59.704463+00:00,latest,Shop By Sport,West Asia,1090,1074,-16 (-1.5%),Supplier Agent,Medium,53.5,Late delivery rate 53.5% on West Asia lane,Demand model vs actual gap: -16 units — Shop By Sport · West Asia
2026-09-17T02:10:59.704463+00:00,latest,Women's Apparel,North Africa,1073,1094,+21 (2.0%),Supplier Agent,Medium,52.8,Late delivery rate 52.8% on North Africa lane,Demand model vs actual gap: +21 units — Women's Apparel · North Africa
2026-09-17T02:10:59.704463+00:00,latest,Water Sports,South of  USA,363,362,-1 (-0.3%),Supplier Agent,Medium,54.4,Late delivery rate 54.4% on South of  USA lane,Demand model vs actual gap: -1 units — Water Sports · South of  USA
2026-09-17T02:10:59.704463+00:00,latest,Shop By Sport,US Center,1051,1042,-9 (-0.9%),Logistics Agent,High,58.5,Late delivery rate 58.5% on US Center lane,Demand model vs actual gap: -9 units — Shop By Sport · US Center
2026-09-17T02:10:59.704463+00:00,latest,Water Sports,West Africa,337,336,-1 (-0.3%),Supplier Agent,Medium,49.4,Late delivery rate 49.4% on West Africa lane,Demand model vs actual gap: -1 units — Water Sports · West Africa
2026-09-17T02:10:59.704463+00:00,latest,Camping & Hiking,South of  USA,327,326,-1 (-0.3%),Supplier Agent,Medium,53.7,Late delivery rate 53.7% on South of  USA lane,Demand model vs actual gap: -1 units — Camping & Hiking · South of  USA
2026-09-17T02:10:59.704463+00:00,latest,Electronics,Western Europe,942,978,+36 (3.8%),Logistics Agent,High,56.7,Late delivery rate 56.7% on Western Europe lane,Demand model vs actual gap: +36 units — Electronics · Western Europe
2026-09-17T02:10:59.704463+00:00,latest,Water Sports,Eastern Europe,323,322,-1 (-0.3%),Logistics Agent,High,56.8,Late delivery rate 56.8% on Eastern Europe lane,Demand model vs actual gap: -1 units — Water Sports · Eastern Europe
2026-09-17T02:10:59.704463+00:00,latest,Fishing,North Africa,318,319,+1 (0.3%),Supplier Agent,Medium,49.5,Late delivery rate 49.5% on North Africa lane,Demand model vs actual gap: +1 units — Fishing · North Africa
2026-09-17T02:10:59.704463+00:00,latest,Camping & Hiking,Eastern Europe,319,318,-1 (-0.3%),Supplier Agent,Medium,54.4,Late delivery rate 54.4% on Eastern Europe lane,Demand model vs actual gap: -1 units — Camping & Hiking · Eastern Europe
2026-09-17T02:10:59.704463+00:00,latest,Water Sports,North Africa,306,307,+1 (0.3%),Supplier Agent,Medium,52.4,Late delivery rate 52.4% on North Africa lane,Demand model vs actual gap: +1 units — Water Sports · North Africa
2026-09-17T02:10:59.704463+00:00,latest,Cardio Equipment,South of  USA,853,837,-16 (-1.9%),Logistics Agent,High,61.6,Late delivery rate 61.6% on South of  USA lane,Demand model vs actual gap: -16 units — Cardio Equipment · South of  USA
2026-09-17T02:10:59.704463+00:00,latest,Camping & Hiking,West Africa,290,290,+0 (0.0%),Supplier Agent,Medium,51.7,Late delivery rate 51.7% on West Africa lane,Demand model vs actual gap: +0 units — Camping & Hiking · West Africa
2026-09-17T02:10:59.704463+00:00,latest,Cardio Equipment,Eastern Europe,818,870,+52 (6.4%),Logistics Agent,High,56.6,Late delivery rate 56.6% on Eastern Europe lane,Demand model vs actual gap: +52 units — Cardio Equipment · Eastern Europe
2026-09-17T02:10:59.704463+00:00,latest,Accessories,Central America,810,821,+11 (1.4%),Logistics Agent,High,59.3,Late delivery rate 59.3% on Central America lane,Demand model vs actual gap: +11 units — Accessories · Central America
2026-09-17T02:10:59.704463+00:00,latest,Cleats,East Africa,809,833,+24 (3.0%),Logistics Agent,High,57.3,Late delivery rate 57.3% on East Africa lane,Demand model vs actual gap: +24 units — Cleats · East Africa
2026-09-17T02:10:59.704463+00:00,latest,Cardio Equipment,West Africa,763,789,+26 (3.4%),Supplier Agent,Medium,52.8,Late delivery rate 52.8% on West Africa lane,Demand model vs actual gap: +26 units — Cardio Equipment · West Africa
2026-09-17T02:10:59.704463+00:00,latest,Electronics,South America,760,776,+16 (2.1%),Logistics Agent,High,59.7,Late delivery rate 59.7% on South America lane,Demand model vs actual gap: +16 units — Electronics · South America
2026-09-17T02:10:59.704463+00:00,latest,Shop By Sport,South of  USA,735,743,+8 (1.1%),Supplier Agent,Medium,52.2,Late delivery rate 52.2% on South of  USA lane,Demand model vs actual gap: +8 units — Shop By Sport · South of  USA
2026-09-17T02:10:59.704463+00:00,latest,Men's Footwear,East Africa,248,247,-1 (-0.4%),Logistics Agent,High,59.1,Late delivery rate 59.1% on East Africa lane,Demand model vs actual gap: -1 units — Men's Footwear · East Africa
